season,week,date,firstDownDiff,netPassYdsDiff,totalYdsDiff,turnoverDiff,totalPlaysDiff,rushAttDiff,rushYdsDiff,rushTDDiff,passCompDiff,passAttDiff,passYdsDiff,passTDDiff,passIntDiff,timesSackedDiff,sackYdsLostDiff,fumDiff,fumLostDiff,numPenDiff,penYdsDiff,thirdConvDiff,thirdAttDiff,thirdPercDiff,fourthConvDiff,fourthAttDiff,fourthPercDiff,topDiff,eloDiff,winner
2013,17,2013-12-29,-4,-16,-78,3,-8,-20,-62,-2,2,12,-16,1,3,0,0,0,0,0,2,0,-2,0.06153846153846154,0,1,NA,-4.799999999999997,109.20299999999997,Away
2013,6,2013-10-13,-5,-21,-77,2,-6,-26,-56,-2,12,18,-1,-2,2,2,20,1,0,-1,15,-1,2,-0.15476190476190482,-1,0,-0.5,-12.900000000000002,-0.2860000000000582,Away
2013,13,2013-12-01,8,-95,16,0,21,15,111,1,0,5,-72,-1,1,1,23,-1,-1,0,9,2,6,0.053475935828877,3,3,NA,5.019999999999996,-93.80400000000009,Home
2013,3,2013-09-22,-2,-111,-80,-1,4,14,31,3,-6,-13,-104,-4,-2,3,7,2,1,-1,-12,2,2,0.07058823529411762,-2,-3,NA,2.259999999999998,113.76400000000012,Away
2013,17,2013-12-29,5,-11,100,2,-4,-2,111,1,-2,0,-28,0,1,-2,-17,0,1,-2,-27,-2,-4,-0.06060606060606061,0,0,NA,-5.239999999999998,-7.600999999999885,Home
2013,8,2013-10-27,-11,-150,-221,0,-30,-23,-71,1,-10,-8,-140,-2,0,1,10,0,0,1,-74,-11,-10,-0.4722222222222222,-2,-2,NA,-21.799999999999997,-199.45900000000006,Away
2013,15,2013-12-15,4,-26,-20,0,8,22,6,4,-4,-13,-46,-1,0,-1,-20,0,0,-6,-69,1,-1,0.11538461538461542,0,-1,NA,12.86,-99.875,Home
2013,10,2013-11-07,-5,-26,-126,1,-25,-12,-100,2,-3,-10,-60,-1,1,-3,-34,0,0,-7,-56,-3,-6,0.03749999999999998,-1,-2,NA,-12.040000000000003,-72.11599999999999,Home
2013,17,2013-12-29,5,-109,-11,1,0,8,98,1,-2,-5,-125,0,1,-3,-16,3,0,-2,-23,0,0,0,0,-3,NA,5.560000000000002,243.08300000000008,Home
2013,14,2013-12-08,6,11,-10,2,7,-4,-21,1,3,8,27,-1,1,3,16,1,1,-1,-34,-1,0,-0.06666666666666665,1,1,NA,-3.3400000000000034,287.4000000000001,Home
2013,12,2013-11-24,-1,192,28,-1,-2,-17,-164,0,15,14,194,1,-1,1,2,1,0,-4,-49,-3,-4,-0.07142857142857145,0,1,NA,-4.8699999999999974,-56.95400000000018,Home
2013,19,2014-01-11,7,-132,33,-4,8,25,165,6,-7,-16,-133,-2,-4,-1,-1,3,0,0,-7,5,3,0.21111111111111114,-1,0,-1,10,115.91499999999996,Home
2013,8,2013-10-27,-4,-45,-49,-2,-17,6,-4,2,-9,-20,-76,-1,-1,-3,-31,-1,-1,-2,-26,-6,-7,-0.27058823529411763,0,-1,0.5,-9.959999999999997,144.14599999999996,Home
2013,6,2013-10-13,6,5,15,-1,20,9,10,1,8,7,33,-1,0,4,28,0,-1,-3,-23,0,1,-0.023809523809523836,1,3,NA,3.700000000000003,27.988000000000056,Home
2013,2,2013-09-12,-6,-11,-86,-4,-7,-8,-75,-1,4,4,-29,1,-3,-3,-18,-1,-1,-5,-36,-2,0,-0.1111111111111111,0,0,NA,-8,203.68499999999995,Home
2013,9,2013-11-03,9,42,131,-2,-2,15,89,3,-5,-15,32,0,-2,-2,-10,0,0,-5,-66,2,-1,0.19871794871794873,-1,-2,-0.3333333333333333,-2.3999999999999986,181.71399999999994,Home
2013,3,2013-09-22,3,-24,35,0,6,11,59,0,6,-5,-11,2,0,0,13,0,0,2,2,1,1,0.04285714285714287,1,-2,0.5,6.040000000000003,192.875,Home
2013,3,2013-09-22,11,158,176,-1,19,8,18,0,11,11,155,3,-1,0,-3,-1,0,1,12,2,0,0.1538461538461538,0,0,NA,11.040000000000003,136.27400000000011,Home
2013,1,2013-09-08,0,62,52,-1,11,15,-10,0,1,-3,53,0,0,-1,-9,-2,-1,4,38,3,2,0.18881118881118886,0,0,0,10.36,-56.291999999999916,Home
2013,8,2013-10-27,1,98,87,-3,-4,1,-11,-1,4,-5,98,4,-1,0,0,-4,-2,2,14,2,2,0.08205128205128204,1,0,1,5,178.3510000000001,Home
2013,14,2013-12-08,8,193,134,0,-1,-6,-59,0,8,8,153,3,0,-3,-40,1,0,0,10,1,-3,0.18333333333333335,-1,-1,NA,-4.900000000000002,-22.702999999999975,Home
2013,10,2013-11-10,31,279,432,1,37,22,153,2,24,17,264,3,0,-2,-15,1,1,-5,-38,9,3,0.75,1,1,NA,19.060000000000002,54.01300000000015,Home
2013,4,2013-09-30,4,181,134,-3,7,5,-47,0,8,4,164,3,-3,-2,-17,0,0,1,20,3,4,0.12820512820512825,0,0,NA,7.640000000000001,32.659999999999854,Home
2013,11,2013-11-17,11,180,191,2,11,1,11,1,13,12,178,-1,0,-2,-2,2,2,-1,3,0,-1,0.028571428571428525,0,1,NA,9.299999999999997,-21.777000000000044,Home
2013,17,2013-12-29,3,155,178,-1,0,12,23,2,2,-11,162,2,-1,-1,7,0,0,1,16,4,0,0.30769230769230765,0,-1,0.16666666666666669,8.400000000000002,185.05000000000018,Home
2013,12,2013-11-24,-2,-50,45,0,0,10,95,0,-7,-8,-60,0,-1,-2,-10,0,1,0,-4,-1,1,-0.11363636363636365,1,2,NA,1.2999999999999972,-19.20399999999995,Away
2013,2,2013-09-15,5,46,-38,3,-3,-10,-84,-1,-2,6,55,-1,4,1,9,-2,-1,-9,-116,-7,-4,-0.4424242424242424,0,1,NA,3.9399999999999977,-86.81899999999996,Away
2013,11,2013-11-17,3,-83,-60,-2,9,4,23,0,1,1,-60,1,-2,4,23,0,0,-2,-8,2,6,0.0357142857142857,2,1,1,10.459999999999997,-93.44699999999989,Home
2013,7,2013-10-21,4,17,51,-2,5,18,34,1,3,-14,10,1,-1,1,-7,1,-1,2,34,0,1,-0.020467836257309968,0,-3,NA,12.739999999999998,-48.48700000000008,Home
2013,10,2013-11-10,7,12,38,1,8,13,26,0,1,-4,18,1,0,-1,6,2,1,-7,-60,5,2,0.33333333333333337,0,0,NA,4.060000000000002,99.01299999999992,Home
2013,5,2013-10-06,-7,31,-56,4,-7,-20,-87,0,2,13,32,0,3,0,1,1,1,4,48,-4,-6,-0.08906882591093113,0,0,NA,-4.239999999999998,78.57400000000007,Away
2013,15,2013-12-15,-9,-37,-146,4,-14,-20,-109,-1,2,6,-36,-1,4,0,1,0,0,-3,-12,-2,-3,-0.13076923076923078,0,0,NA,-7.939999999999998,-238.37599999999998,Away
2013,17,2013-12-29,2,-4,27,-1,-7,12,31,1,-7,-17,-6,1,0,-2,-2,1,-1,0,-10,-2,-6,-0.035714285714285726,-1,-3,NA,3.299999999999997,117.24900000000002,Home
2013,3,2013-09-22,2,123,185,2,-5,16,62,1,-3,-13,88,1,2,-8,-35,-1,0,13,81,1,-4,0.13492063492063494,0,-1,0,8.439999999999998,-11.05600000000004,Home
2013,16,2013-12-22,6,46,139,-2,12,18,93,0,2,-3,36,2,-2,-3,-10,0,0,3,11,7,6,0.24999999999999994,-1,-1,-0.5,5.439999999999998,27.869000000000142,Home
2013,13,2013-12-01,-15,-250,-276,2,-26,-14,-26,0,-15,-15,-223,-2,1,3,27,1,1,1,-3,-5,-4,-0.27083333333333337,0,0,0,-17.74,-73.33999999999992,Away
2013,7,2013-10-20,6,1,88,0,19,32,87,-1,-5,-13,5,1,0,0,4,0,0,2,-55,10,9,0.4404761904761905,-1,-1,NA,22.549999999999997,-246.60900000000015,Home
2013,9,2013-11-03,-9,-226,-69,-2,-8,23,157,2,-21,-31,-242,-2,-2,0,-16,-1,0,-1,3,1,3,0.012987012987012991,-1,-3,NA,0.9399999999999977,-201.92499999999995,Home
2013,14,2013-12-08,-1,-24,-31,0,-7,6,-7,1,-4,-11,-46,-1,0,-2,-22,-1,0,0,5,2,-2,0.20512820512820512,-2,-2,NA,-1.1400000000000006,19.298999999999978,Home
2013,6,2013-10-13,2,-71,-61,2,-4,-6,10,0,-5,3,-78,-1,2,-1,-7,0,0,-2,11,-3,-5,-0.10227272727272729,0,0,NA,-11.64,17.555000000000064,Away
2013,1,2013-09-08,10,29,54,0,14,4,25,-1,9,8,46,0,0,2,17,-1,0,-7,-57,1,2,0.013888888888888895,0,0,NA,4.739999999999998,-37.8900000000001,Home
2013,17,2013-12-29,-11,-143,-203,1,-13,-9,-60,0,-13,-3,-144,-2,0,-1,-1,3,1,-4,-46,-4,-2,-0.21538461538461534,0,1,NA,-10.959999999999997,-367.55100000000016,Away
2013,2,2013-09-15,1,-100,92,1,-1,15,192,1,-10,-14,-115,-1,0,-2,-15,2,1,-5,-40,-3,-3,-0.12605042016806722,-1,-1,NA,3.6000000000000014,84.21600000000012,Home
2013,15,2013-12-15,7,25,77,6,23,9,52,0,0,16,13,-3,5,-2,-12,1,1,2,-1,3,5,0.05555555555555558,0,0,0,8.239999999999998,-195.65899999999988,Away
2013,5,2013-10-06,-10,-196,-128,-5,-14,9,68,0,-17,-25,-190,0,-3,2,6,0,-2,3,55,0,1,-0.03030303030303033,0,-1,NA,-1.8400000000000034,-126.86000000000013,Home
2013,9,2013-11-03,8,-68,18,2,35,8,86,2,5,25,-44,-7,2,2,24,2,0,1,18,2,8,-0.06666666666666671,0,1,NA,15.799999999999997,5.461999999999989,Away
2013,8,2013-10-27,-7,-159,3,1,-10,19,162,2,-19,-26,-187,-1,0,-3,-28,2,1,3,27,1,-1,0.09047619047619049,0,0,NA,0.03999999999999915,-92.35699999999997,Home
2013,12,2013-11-24,-3,-52,-73,2,-18,-6,-21,0,-11,-10,-60,-1,1,-2,-8,-1,1,-6,-50,-7,-8,-0.2555555555555556,0,0,NA,-11.599999999999998,-61.11000000000013,Away
2013,4,2013-09-29,-1,-23,-41,2,1,-6,-18,-1,3,1,0,0,1,6,23,2,1,1,-4,0,1,-0.01838235294117646,1,1,0.5,4.739999999999998,-47.121000000000095,Away
2013,13,2013-12-01,-1,-58,-43,-3,5,12,15,0,-3,-7,-65,0,-2,0,-7,0,-1,-1,-7,1,4,-0.020833333333333315,0,-1,0.5,-1.2999999999999972,-21.173000000000002,Home
2013,16,2013-12-22,10,29,257,-1,0,17,228,4,-1,-14,-12,1,-1,-3,-41,-2,0,0,5,0,-5,0.19841269841269843,-1,-2,0.33333333333333337,0.6599999999999966,-43.151999999999816,Home
2013,7,2013-10-20,-3,-100,-90,1,0,-3,10,-1,-6,2,-108,-1,1,1,-8,-1,0,-7,-42,-1,2,-0.09027777777777779,1,1,NA,-12.439999999999998,-59.187000000000126,Away
2013,14,2013-12-08,12,28,247,-2,10,13,219,3,1,-3,28,1,1,0,0,-6,-3,-8,-43,-2,-3,-0.08333333333333331,1,1,0.16666666666666663,2.8999999999999986,5.054000000000087,Home
2013,3,2013-09-19,2,-81,37,5,-15,-11,118,0,-9,-5,-72,1,2,1,9,4,3,-3,-20,-3,-9,-0.01578947368421052,0,-1,0,-18.24,15.277000000000044,Away
2013,2,2013-09-15,-11,-2,-28,-2,-21,-12,-26,1,-13,-10,9,-1,0,1,11,-2,-2,5,45,-5,-4,-0.2121212121212121,0,0,NA,-20.560000000000002,-45.192999999999984,Away
2013,18,2014-01-04,-9,-73,-178,-2,-11,-14,-105,0,3,3,-55,1,-2,0,18,0,0,-3,-47,-4,-1,-0.28846153846153844,2,2,NA,-9.760000000000002,-58.18600000000015,Away
2013,8,2013-10-27,-1,-85,-125,2,-13,-12,-40,0,-2,-4,-58,0,2,3,27,4,0,-7,-44,-5,-7,-0.17105263157894735,0,1,0,-16.159999999999997,-10.188000000000102,Away
2013,11,2013-11-17,-1,40,-25,-2,-15,-5,-65,3,0,-9,34,-2,-1,-1,-6,-3,-1,5,29,-4,-4,-0.16289592760180993,1,1,0.5,-7.400000000000002,31.730999999999995,Home
2013,7,2013-10-20,-2,-60,-1,1,-6,3,59,0,-7,-11,-55,0,0,2,5,0,1,-2,-17,0,-2,0.08333333333333337,-1,-1,NA,2.039999999999999,-146.3800000000001,Home
2013,10,2013-11-10,3,32,73,0,3,11,41,1,-4,-9,49,0,0,1,17,0,0,2,12,5,3,0.25630252100840334,-1,-1,NA,10.540000000000003,52.18099999999981,Home
2013,3,2013-09-22,6,228,201,5,5,-7,-27,-2,6,11,247,1,2,1,19,3,3,3,34,-2,-4,-0.06060606060606061,-1,0,-1,-3.200000000000003,-72.69800000000009,Away
2013,15,2013-12-15,0,-38,11,0,-5,14,49,0,-5,-19,-39,-1,1,0,-1,-2,-1,-2,-25,-2,-4,-0.08571428571428569,-1,-3,0.4,3.200000000000003,-135.4659999999999,Home
2013,17,2013-12-29,2,-42,-1,0,-3,9,41,1,-4,-10,-61,0,1,-2,-19,0,-1,-1,-15,-1,-3,0.016666666666666663,0,-3,NA,0.5600000000000023,204.0630000000001,Home
2013,11,2013-11-17,3,14,-53,-3,0,2,-67,-1,10,-1,5,2,-1,-1,-9,-2,-2,-4,-22,0,0,0,0,-3,0.75,4.540000000000003,-51.14800000000014,Home
2013,14,2013-12-08,-2,142,45,0,3,-4,-97,-1,3,6,149,0,-1,1,7,-1,1,4,27,2,3,0.04201680672268909,1,2,NA,2.1599999999999966,6.936999999999898,Away
2013,4,2013-09-29,13,109,41,2,26,-4,-68,0,20,26,135,-1,1,4,26,0,1,-1,-39,4,4,0.16969696969696968,0,0,NA,12.900000000000002,-28.898999999999887,Away
2013,1,2013-09-08,-3,46,-35,2,-10,-27,-81,-1,10,13,66,1,1,4,20,1,1,-2,-13,-2,-2,-0.09230769230769231,0,0,0,-8.040000000000003,63.547000000000025,Away
2013,16,2013-12-22,-6,-79,-115,-2,-19,-23,-36,0,-2,2,-70,0,-3,2,9,2,1,2,56,-4,-6,-0.16194331983805665,0,0,NA,-14.799999999999997,180.6479999999999,Away
2013,3,2013-09-22,11,109,214,-1,1,11,105,-1,3,-9,96,5,-1,-1,-13,-1,0,0,-21,0,-4,0.11428571428571432,-1,-1,NA,5.159999999999997,349.65700000000015,Home
2013,17,2013-12-29,9,13,111,-2,13,18,98,1,-6,-7,15,0,-2,2,2,-1,0,-5,-22,2,2,0.1258741258741259,1,1,NA,7.340000000000003,163.57999999999993,Home
2013,11,2013-11-17,-3,26,-13,-4,-20,-5,-39,2,-4,-14,29,0,-3,-1,3,-1,-1,3,76,-1,-3,0.006493506493506496,0,-1,NA,-8.299999999999997,270.5830000000001,Home
2013,19,2014-01-11,-12,-198,-132,-1,-14,9,66,1,-15,-25,-206,-1,0,2,-8,-2,-1,-2,-17,2,2,0.10714285714285715,-1,-3,NA,-1,82.31899999999996,Home
2013,13,2013-12-02,11,158,241,-1,13,21,83,0,-1,-8,163,2,0,0,5,0,-1,1,14,1,-1,0.09999999999999998,1,0,0.5,7.260000000000002,66.40300000000002,Home
2013,20,2014-01-19,-2,46,0,-2,4,1,-46,0,2,1,62,0,-2,2,16,0,0,1,1,2,3,0.08441558441558444,-1,1,-0.6666666666666667,2.9399999999999977,-20.674999999999955,Home
2013,2,2013-09-15,7,11,83,-4,19,27,72,2,-5,-9,15,1,-2,1,4,-1,-2,-2,-37,2,4,0.0625,1,1,0.5,13.439999999999998,-21.102999999999838,Home
2013,9,2013-11-03,2,72,65,3,-4,-3,-7,1,1,2,47,-1,2,-3,-25,0,1,-2,-32,0,-3,0.1333333333333333,0,0,NA,-6.419999999999998,310.8120000000001,Home
2013,6,2013-10-13,11,96,181,0,14,13,85,2,6,2,86,0,-2,-1,-10,2,2,-1,21,1,1,0.05128205128205132,0,-1,0.5,6.739999999999998,162.42000000000007,Home
2013,6,2013-10-13,4,-56,-16,-2,6,17,40,0,-9,-12,-46,0,-1,1,10,-1,-1,-2,-3,-1,1,-0.09890109890109894,1,0,1,8.64,149.712,Home
2013,16,2013-12-23,-5,-161,-23,-2,-15,10,138,1,-24,-27,-151,-1,-2,2,10,0,0,2,8,-4,-6,-0.0888888888888889,-1,-1,NA,-0.9399999999999977,236.92000000000007,Home
2013,10,2013-11-10,-5,-95,-99,0,-14,-7,-4,-1,-5,-10,-78,0,0,3,17,-2,0,1,0,-5,-4,-0.25791855203619907,0,0,NA,-4.099999999999998,55.009000000000015,Away
2013,1,2013-09-08,0,82,109,-2,17,15,27,0,6,2,79,0,-1,0,-3,-1,-1,6,41,5,8,0.09999999999999998,1,1,NA,17.159999999999997,20.24000000000001,Home
2013,5,2013-10-06,0,-75,-29,-4,-19,6,46,2,-16,-25,-75,1,-3,0,0,-1,-1,-4,-35,-2,-5,-0.011363636363636354,-2,-2,-0.6666666666666666,-7.739999999999998,35.406999999999925,Home
2013,3,2013-09-22,-9,-13,-82,2,-14,-17,-69,-2,-4,1,-9,0,1,2,4,1,1,5,38,-2,0,-0.16666666666666669,1,1,NA,-12.840000000000003,111.95000000000005,Away
2013,8,2013-10-27,5,-51,80,0,-15,13,131,4,-18,-28,-51,0,0,0,0,2,0,-2,-41,2,-5,0.38095238095238093,-1,-3,0.4,-3.039999999999999,396.09900000000016,Home
2013,13,2013-12-01,1,57,26,0,-5,4,-31,1,0,-10,57,0,-1,1,0,2,1,-2,-20,0,-1,0.025641025641025605,0,-2,NA,6.140000000000001,129.30200000000013,Home
2013,14,2013-12-08,6,-23,54,0,14,10,77,-1,0,4,-24,0,0,0,-1,-1,0,-2,-15,0,1,-0.03205128205128205,0,0,NA,4.939999999999998,-68.17800000000011,Home
2013,4,2013-09-29,3,-67,-43,0,17,11,24,0,3,5,-55,0,0,1,12,-1,0,-2,-17,6,8,0.28888888888888886,1,1,NA,8.159999999999997,30.952999999999975,Away
2013,11,2013-11-17,0,-44,-10,-3,-1,18,34,1,-4,-18,-57,0,-2,-1,-13,-1,-1,4,76,2,4,0.12987012987012986,0,0,0,6.459999999999997,-90.09899999999993,Home
2013,14,2013-12-08,-1,-66,32,-3,0,14,98,1,-9,-8,-94,2,-2,-6,-28,-1,-1,-3,-38,3,4,0.17575757575757575,0,0,NA,3.6599999999999966,18.80399999999986,Home
2013,8,2013-10-24,-2,54,-27,1,6,-13,-81,-2,7,19,54,-1,0,0,0,3,1,-3,-38,-1,2,-0.130952380952381,-1,1,-1,-9.099999999999998,-168.40100000000007,Away
2013,10,2013-11-11,2,-87,51,0,2,23,138,1,-16,-21,-90,-1,0,0,-3,0,0,5,0,-1,0,-0.08333333333333331,0,-1,NA,9.599999999999998,-133.846,Home
2013,2,2013-09-15,-7,-183,-98,0,-14,13,85,0,-17,-24,-197,0,-1,-3,-14,0,1,5,83,0,-1,0.027472527472527486,0,-1,NA,-5.200000000000003,-89.11500000000001,Away
2013,6,2013-10-13,-2,-30,-74,0,1,-12,-44,-1,4,12,-23,-1,1,1,7,0,-1,5,41,-1,1,-0.09999999999999998,1,2,NA,7.540000000000003,3.9579999999998563,Away
2013,15,2013-12-15,-9,-45,-193,2,-21,-28,-148,0,-1,5,-24,0,1,2,21,-1,1,-4,-30,-5,-5,-0.30000000000000004,0,2,NA,-19.659999999999997,-225.38200000000006,Away
2013,15,2013-12-15,8,179,100,3,12,-17,-79,-2,16,28,171,3,2,1,-8,2,1,-6,-53,1,2,0,0,0,NA,2.759999999999998,-99.76299999999992,Away
2013,17,2013-12-29,-2,-63,23,-3,4,14,86,0,-7,-10,-63,0,-1,0,0,0,-2,2,21,0,4,-0.11428571428571432,0,0,NA,4.5,102.9090000000001,Home
2013,11,2013-11-14,-4,-11,-26,1,-15,-8,-15,-1,-1,-8,-10,1,0,1,1,1,1,-1,-17,0,-2,0.08391608391608385,0,0,NA,-4.760000000000002,-76.97300000000018,Away
2013,10,2013-11-10,6,119,148,2,14,-3,29,-1,12,19,108,2,-1,-2,-11,2,3,2,26,7,6,0.3055555555555556,0,0,NA,1.2000000000000028,236.24199999999996,Away
2013,5,2013-10-06,-1,1,-14,1,-1,-4,-15,0,1,2,2,1,1,1,1,1,0,-3,-26,3,2,0.20238095238095238,2,3,NA,-2.5600000000000023,47.05899999999997,Away
2013,3,2013-09-22,4,107,175,-1,15,2,68,0,3,13,115,0,0,0,8,1,-1,6,71,3,5,0.09523809523809523,1,2,NA,3.259999999999998,-14.909999999999854,Home
2013,4,2013-09-29,1,5,-8,-4,3,8,-13,0,-2,-2,-32,3,-2,-3,-37,-2,-2,-6,-36,6,5,0.24786324786324787,0,-1,NA,1.259999999999998,37.809000000000196,Home
2013,7,2013-10-20,-4,102,19,2,-7,-28,-83,-3,12,20,127,2,1,1,25,1,1,5,58,-3,-2,-0.14285714285714285,0,0,NA,-11.540000000000003,-151.13100000000009,Away
2013,7,2013-10-20,7,71,140,0,21,21,69,0,1,1,66,1,0,-1,-5,2,0,0,17,5,5,0.28846153846153844,0,0,NA,7.859999999999999,-85.97599999999989,Home
2013,16,2013-12-22,1,-17,-12,-1,12,5,5,0,4,9,-29,-1,0,-2,-12,-1,-1,2,2,3,6,0.03749999999999998,-2,-1,-1,7.560000000000002,-141.25400000000013,Away
2013,3,2013-09-22,3,-78,-21,1,8,-1,57,0,7,8,-59,-2,0,1,19,3,1,-2,-26,2,0,0.15384615384615385,-1,-1,NA,2.3999999999999986,30.113000000000056,Away
2013,14,2013-12-08,-7,38,-89,1,4,-21,-127,-2,4,19,69,-1,0,6,31,2,1,1,-3,1,4,0.018181818181818188,-1,0,-0.5,-8.340000000000003,-102.66599999999994,Away
2013,9,2013-11-03,2,-50,90,-1,9,24,140,4,-6,-14,-50,-2,-1,-1,0,0,0,0,2,9,8,0.3725490196078432,-1,-1,NA,14.079999999999998,-56.090000000000146,Home
2013,13,2013-12-01,2,-22,37,0,14,8,59,-1,2,4,-28,0,-1,2,-6,1,1,7,54,1,4,-0.020833333333333315,2,3,NA,3.1599999999999966,-60.66500000000019,Away
2013,1,2013-09-09,-1,128,-61,1,-7,-31,-189,-1,15,24,126,0,2,0,-2,0,-1,2,10,-5,-5,-0.26666666666666666,0,1,-0.5,-5.299999999999997,121.38700000000017,Away
2013,12,2013-11-25,-5,-152,-114,0,-1,-7,38,0,1,2,-117,-3,1,4,35,-2,-1,0,5,0,1,-0.019047619047619035,-1,0,-0.5,-2.8599999999999994,-184.62000000000012,Away
2014,11,2014-11-16,7,142,90,1,5,7,-52,0,3,2,123,2,1,-4,-19,-2,0,-5,-45,3,-1,0.23809523809523808,0,-1,NA,1.4399999999999977,88.48900000000003,Home
2014,14,2014-12-07,-1,-39,-24,-2,4,16,15,-1,-11,-9,-54,0,-1,-3,-15,0,-1,-3,-35,0,1,-0.028571428571428525,0,-2,NA,0.03999999999999915,48.17000000000007,Home
2014,1,2014-09-08,7,56,113,1,5,2,57,-1,3,1,66,1,-1,2,10,1,2,-1,-24,0,-2,0.06153846153846154,0,-1,NA,3.6400000000000006,-8.851000000000113,Home
2014,10,2014-11-09,5,133,91,-2,8,0,-42,0,11,11,110,0,-1,-3,-23,0,-1,-3,-45,5,5,0.30000000000000004,-1,-2,NA,6.659999999999997,176.90200000000004,Home
2014,8,2014-10-26,-10,-82,-121,-2,-22,-2,-39,1,-16,-20,-82,0,-2,0,0,0,0,-1,-8,-2,-3,-0.03823529411764709,0,0,0,-2.3400000000000034,13.898999999999887,Home
2014,16,2014-12-21,-6,-142,-380,1,-3,-19,-238,-3,-3,13,-123,-2,1,3,19,0,0,-10,-92,-2,3,-0.21666666666666667,1,1,NA,-6.099999999999998,-105.3420000000001,Away
2014,3,2014-09-21,4,18,20,1,0,4,2,-1,-10,-3,9,1,0,-1,-9,1,1,-4,-71,2,1,0.11538461538461542,0,0,0,-4.659999999999997,-46.072999999999865,Home
2014,6,2014-10-12,-2,-92,-90,-4,11,6,2,0,4,6,-104,0,-3,-1,-12,1,-1,8,46,5,7,0.2117647058823529,-1,-1,NA,8.64,224.40699999999993,Home
2014,13,2014-11-30,4,64,171,-2,26,23,107,0,6,2,67,1,-1,1,3,-1,-1,4,42,6,9,0.29464285714285715,1,1,NA,14.099999999999998,-207.923,Home
2014,17,2014-12-28,-1,113,-18,3,17,-19,-131,-1,19,31,146,-1,2,5,33,1,1,1,0,3,6,0.03749999999999998,1,2,0.3333333333333333,-2.4399999999999977,-14.230000000000018,Away
2014,6,2014-10-12,-11,-130,-191,1,-15,-16,-61,-2,-7,-1,-110,0,1,2,20,1,0,-1,5,-3,-2,-0.15897435897435896,0,2,NA,-12.5,-32.99299999999994,Away
2014,12,2014-11-23,-8,-61,-160,-1,-2,-6,-99,-1,4,2,-49,2,-2,2,12,-1,1,2,10,5,6,0.16249999999999998,0,0,NA,-1.240000000000002,3.7050000000001546,Away
2014,1,2014-09-07,-2,112,96,-1,-1,-3,-16,-2,2,1,115,2,-1,1,3,0,0,7,69,-2,-2,-0.06993006993007,0,0,NA,0.879999999999999,-114.91200000000003,Home
2014,15,2014-12-14,-2,-43,9,1,-1,-2,52,-2,-1,2,-50,2,1,-1,-7,1,0,0,-9,0,0,0,0,0,NA,-1.4399999999999977,-120.8309999999999,Away
2014,3,2014-09-18,16,191,271,-1,8,18,80,3,2,-8,171,2,0,-2,-20,-1,-1,-6,-60,5,-2,0.4965034965034965,-1,-1,NA,5.299999999999997,51.83999999999992,Home
2014,7,2014-10-19,7,62,117,2,-3,20,55,1,-13,-19,30,1,2,-4,-32,0,0,2,-4,0,-4,0.09696969696969698,0,-2,0.6666666666666667,6.439999999999998,161.42000000000007,Home
2014,4,2014-09-28,5,79,139,-1,-1,4,60,2,2,-3,59,2,0,-2,-20,-1,-1,-3,-19,0,-2,0.10256410256410264,0,0,NA,0.7999999999999972,-19.201999999999998,Home
2014,1,2014-09-07,10,28,43,2,21,-6,15,1,10,24,44,0,1,3,16,2,1,-1,-16,4,3,0.18487394957983194,1,2,NA,-1,-30.6099999999999,Away
2014,17,2014-12-28,6,140,160,-2,4,-1,20,-1,8,8,135,2,-1,-3,-5,1,-1,1,-3,1,0,0.07692307692307693,-1,0,-1,-1.4399999999999977,190.5239999999999,Home
2014,15,2014-12-14,4,55,66,0,-13,3,11,0,-2,-8,-8,1,-1,-8,-63,1,1,4,10,-1,-6,0.055555555555555525,-1,-3,NA,-3.3999999999999986,334.92100000000005,Home
2014,13,2014-11-30,-7,-151,-90,-2,-2,14,61,0,-15,-14,-158,-1,-1,-2,-7,0,-1,6,7,-2,1,-0.23484848484848486,0,0,NA,0.35999999999999943,19.254000000000133,Away
2014,2,2014-09-11,8,-36,22,-3,8,18,58,0,-1,-8,-51,2,-1,-2,-15,-2,-2,-5,-40,-1,0,-0.08333333333333331,1,1,NA,10.260000000000002,-36.422000000000025,Home
2014,10,2014-11-09,4,18,102,-2,8,12,84,2,0,0,-10,0,-1,-4,-28,-1,-1,-4,-27,0,1,-0.025641025641025605,1,1,NA,1.5600000000000023,167.28600000000006,Home
2014,13,2014-11-30,-4,-60,-28,-1,-4,4,32,-1,-6,-7,-65,1,0,-1,-5,-1,-1,-4,-31,-1,3,-0.11666666666666667,2,1,1,1.8400000000000034,30.673999999999978,Home
2014,15,2014-12-14,-8,-35,-80,-1,-4,9,-45,-1,-3,-15,-27,0,-1,2,8,0,0,1,5,0,2,-0.0357142857142857,0,0,NA,5.939999999999998,-151.89099999999985,Home
2014,10,2014-11-09,5,102,86,2,12,-2,-16,-2,12,19,82,1,0,-5,-20,1,2,3,25,4,3,0.20673076923076922,-1,0,-1,1.3999999999999986,-82.89300000000003,Away
2014,3,2014-09-21,-2,-45,-41,0,2,-14,4,0,5,15,-18,-1,0,1,27,1,0,5,66,1,1,0.04395604395604391,0,2,NA,-3.1400000000000006,-80.27199999999993,Away
